query_id,point_id
50,7508
50,7544
50,7565
50,7576
50,8396
50,8422
50,8500
50,9041
50,9381
50,9625
50,9819
50,10134
50,10210
50,10555
50,10631
50,11264
50,11366
50,11612
50,12184
50,12969
50,13026
50,13201
50,13563
50,13876
50,13981
50,14101
50,14210
50,14986
50,15243
50,15363
50,15494
50,15745
50,15769
50,15929
50,15974
50,16095
50,17419
50,17442
50,17528
50,18125
50,18245
50,18380
50,19111
50,19184
50,19469
50,19577
50,19867
50,20161
50,20219
50,20327
50,20426
50,20616
50,20712
50,20905
50,21826
50,22216
50,22573
50,22595
50,22624
50,22813
50,22906
50,23202
50,23517
50,23766
50,24779
50,24973
50,25241
50,25445
50,25526
50,26137
50,26367
50,26417
50,27132
50,28399
50,28460
50,28787
50,28908
50,29176
50,29213
50,29262
50,29471
50,29865
50,29880
50,29954
50,30436
50,30514
50,30805
50,31807
50,31813
50,31829
50,31926
50,31968
50,32172
50,32362
50,32681
50,32692
50,32834
50,32871
50,33260
50,33262
50,33414
50,33429
50,33840
50,33899
50,34374
50,34794
50,34812
50,34817
50,35142
50,35817
50,35952
50,36013
50,36311
50,36402
50,37280
50,37577
50,38032
50,38306
50,38406
50,38576
50,38836
50,38887
50,39056
50,39078
50,39365
50,39432
50,39641
50,39699
50,40828
50,40918
50,41362
50,41495
50,41549
50,41596
50,41739
50,42147
50,42166
50,42872
50,43353
50,43377
50,43732
50,44111
50,44231
50,44513
50,45426
50,45522
50,45572
50,45809
50,45848
50,45919
50,46008
50,46074
50,46664
50,46673
50,46898
50,47183
50,47418
50,49056
50,49117
50,49241
50,49401
50,49588
50,49844
51,93
51,395
51,498
51,586
51,935
51,1717
51,2003
51,2059
51,2086
51,3074
51,3406
51,3426
51,3513
51,3784
51,5268
51,6258
51,6846
51,6897
51,7604
51,7832
51,9003
51,9085
51,9087
51,9300
51,9463
51,9571
51,9612
51,10182
51,10347
51,10698
51,10861
51,11028
51,11414
51,11607
51,11751
51,11826
51,12093
51,12438
51,12548
51,13279
51,13363
51,14112
51,14254
51,15094
51,15097
51,16090
51,16503
51,16758
51,16976
51,17070
51,17190
51,17854
51,18328
51,18654
51,18833
51,19277
51,19846
51,20532
51,20601
51,22072
51,22213
51,22329
51,22684
51,23005
51,23421
51,23608
51,23804
51,24228
51,24295
51,24325
51,24520
51,24932
51,24955
51,25294
51,25558
51,25618
51,25619
51,25645
51,25665
51,25666
51,25702
51,25874
51,26218
51,26413
51,26650
51,26671
51,26751
51,26967
51,27071
51,27345
51,27704
51,27753
51,27909
51,27913
51,28039
51,28533
51,28975
51,29199
51,29472
51,29526
51,29733
51,29939
51,30122
51,30381
51,30859
51,30921
51,31074
51,31180
51,31461
51,31478
51,31540
51,31612
51,31822
51,31849
51,31998
51,32136
51,32198
51,32216
51,33413
51,33455
51,33544
51,33597
51,33726
51,34236
51,34247
51,34256
51,34636
51,34774
51,34827
51,34913
51,35413
51,35429
51,35570
51,35627
51,35859
51,36425
51,36548
51,36608
51,36749
51,37009
51,37096
51,37646
51,37759
51,38084
51,38166
51,38288
51,38868
51,39049
51,39171
51,39238
51,39449
51,39786
51,39836
51,39961
51,40391
51,40840
51,41115
51,41240
51,41268
51,42327
51,42780
51,42870
51,43333
51,43467
51,43956
51,44317
51,44586
51,45000
51,45512
51,45539
51,45646
51,45769
51,45951
51,46006
51,46054
51,46084
51,46227
51,46302
51,46334
51,46691
51,46723
51,46749
51,46850
51,46860
51,46965
51,46985
51,47130
51,47424
51,47458
51,47789
51,47956
51,48114
51,48424
51,48548
51,49104
51,49991
52,2012
52,5282
52,5486
52,5500
52,6320
52,8806
52,9870
52,10187
52,10314
52,15465
52,15623
52,16034
52,16315
52,17884
52,20418
52,20450
52,21008
52,24307
52,24935
52,25180
52,26694
52,26772
52,26855
52,27831
52,29019
52,29646
52,29871
52,30215
52,30329
52,31399
52,32014
52,36397
52,37120
52,37180
52,39356
52,40365
52,41917
52,42422
52,42739
52,43145
52,45260
52,45819
52,46390
52,47535
52,48609
52,49571
53,14
53,434
53,518
53,1115
53,1700
53,2420
53,2515
53,3586
53,3669
53,4692
53,4959
53,5308
53,5873
53,6036
53,7089
53,7738
53,8215
53,9305
53,9446
53,9538
53,10709
53,11006
53,11062
53,12201
53,12604
53,13005
53,14189
53,14391
53,15062
53,16525
53,16777
53,16981
53,17381
53,17465
53,18480
53,19449
53,19842
53,20120
53,21460
53,24379
53,24407
53,25919
53,27310
53,27801
53,27810
53,28466
53,29062
53,30471
53,30587
53,32464
53,33604
53,34175
53,34208
53,36220
53,37148
53,37587
53,38201
53,38796
53,38824
53,38863
53,39155
53,39626
53,39770
53,40745
53,41886
53,42313
53,44235
53,44876
53,46510
53,47617
53,47793
53,48883
54,343
54,1513
54,1630
54,2269
54,2350
54,3094
54,3105
54,3178
54,3548
54,3658
54,5452
54,5847
54,5922
54,6448
54,7841
54,8262
54,8712
54,8973
54,9262
54,9373
54,9477
54,9517
54,9715
54,9767
54,10444
54,11137
54,12832
54,13445
54,14130
54,15655
54,15801
54,17141
54,17213
54,17627
54,17643
54,17811
54,17891
54,19170
54,19311
54,19429
54,19771
54,19906
54,20725
54,21026
54,21076
54,21366
54,21829
54,22383
54,22756
54,23988
54,25557
54,25770
54,26199
54,26964
54,27432
54,27820
54,29973
54,30450
54,30473
54,30544
54,32029
54,32407
54,32467
54,32491
54,33154
54,33534
54,33672
54,33820
54,35216
54,35577
54,35806
54,36244
54,37029
54,37623
54,37900
54,38037
54,38196
54,38492
54,38726
54,39320
54,39427
54,40066
54,40358
54,40843
54,41195
54,41307
54,41406
54,41809
54,42033
54,42687
54,43671
54,44321
54,44591
54,45118
54,45805
54,46036
54,46353
54,46714
54,46783
54,46827
54,47680
54,48159
54,48178
54,48339
54,48601
54,48683
54,48895
54,48901
54,49300
55,55
55,162
55,241
55,510
55,643
55,707
55,970
55,1027
55,1213
55,1319
55,1453
55,1590
55,1663
55,1680
55,1693
55,1784
55,1894
55,2680
55,2726
55,2956
55,3409
55,3563
55,3751
55,3839
55,3977
55,4668
55,4965
55,5295
55,5404
55,5683
55,5887
55,6389
55,6470
55,6487
55,6755
55,6921
55,7380
55,7624
55,7766
55,7979
55,8379
55,8440
55,8709
55,9046
55,9699
55,9847
55,10159
55,10162
55,10339
55,10740
55,11422
55,11839
55,11841
55,12216
55,13376
55,13595
55,13635
55,13963
55,14095
55,14286
55,14815
55,14828
55,15529
55,17189
55,17635
55,17658
55,17765
55,18040
55,18217
55,18662
55,18782
55,18929
55,19097
55,19321
55,19415
55,19520
55,19619
55,20058
55,20189
55,20215
55,20366
55,20516
55,20594
55,21772
55,21969
55,22031
55,22608
55,22993
55,23652
55,23676
55,23711
55,23758
55,24293
55,24619
55,24872
55,25396
55,25762
55,25775
55,25837
55,26156
55,26885
55,27251
55,27403
55,27702
55,28682
55,28810
55,29177
55,29222
55,29586
55,29883
55,30180
55,30240
55,30265
55,30295
55,30350
55,30386
55,30650
55,30993
55,31157
55,31411
55,31682
55,32067
55,32439
55,32716
55,32820
55,33151
55,33223
55,33354
55,33500
55,33634
55,33832
55,34055
55,34297
55,34565
55,34971
55,35049
55,35179
55,35595
55,35677
55,36136
55,36209
55,36453
55,36487
55,36924
55,37105
55,37247
55,37270
55,37277
55,37471
55,38039
55,38500
55,39420
55,39559
55,39865
55,39908
55,40059
55,40109
55,40458
55,40532
55,40616
55,41035
55,41099
55,41140
55,41236
55,41267
55,41509
55,41850
55,42558
55,42573
55,42718
55,42996
55,43301
55,43348
55,43987
55,44035
55,44588
55,44726
55,44746
55,44864
55,44880
55,44918
55,45067
55,45406
55,45651
55,45933
55,46359
55,46462
55,46768
55,47081
55,48153
55,48221
55,48290
55,48642
55,48928
55,49327
56,15870
56,15948
56,16760
56,17315
56,17573
56,18527
56,20749
56,21538
56,22654
56,24497
56,29512
56,31744
56,32670
56,33437
56,34074
56,34489
56,37982
56,38754
56,38979
56,40470
56,42178
56,43299
56,45120
56,48148
56,48468
56,49471
56,49621
56,49897
57,14776
57,16731
57,17505
57,40303
58,3709
58,4645
58,10560
58,16583
58,20046
58,22578
58,23222
58,23773
58,28501
58,30477
58,30824
58,31877
58,37018
58,49749
59,1414
59,1533
59,2014
59,2163
59,2437
59,2521
59,2607
59,2758
59,2786
59,2942
59,3068
59,3182
59,3376
59,3458
59,3772
59,3808
59,4081
59,4526
59,4866
59,5150
59,5319
59,5321
59,5636
59,6058
59,6614
59,6701
59,7061
59,7233
59,7341
59,7554
59,8100
59,8143
59,8167
59,8723
59,8732
59,8860
59,8967
59,9137
59,9407
59,9758
59,10278
59,10650
59,10715
59,10868
59,11157
59,11282
59,11435
59,11515
59,11636
59,11928
59,12329
59,12332
59,12746
59,13134
59,13250
59,13603
59,13790
59,13798
59,14187
59,14813
59,14840
59,14971
59,15184
59,15195
59,15564
59,15754
59,15981
59,16008
59,16129
59,16222
59,16247
59,16376
59,16479
59,17535
59,17666
59,17683
59,17907
59,17937
59,18262
59,18355
59,18391
59,18392
59,19379
59,19652
59,19727
59,20034
59,20182
59,20423
59,20811
59,20873
59,21324
59,21456
59,21620
59,21841
59,21884
59,22044
59,22232
59,22412
59,22493
59,22772
59,22904
59,23175
59,23302
59,24113
59,24126
59,24212
59,24396
59,24427
59,24519
59,24557
59,24605
59,24966
59,25176
59,25549
59,25675
59,26076
59,26131
59,26165
59,26357
59,26365
59,26570
59,26579
59,26667
59,26867
59,26912
59,27067
59,27107
59,27206
59,27248
59,27450
59,27631
59,28183
59,28248
59,28302
59,28465
59,29280
59,29304
59,29311
59,29739
59,29832
59,30212
59,30395
59,30795
59,30820
59,31000
59,31119
59,31123
59,31315
59,31667
59,31956
59,32189
59,32440
59,32694
59,33394
59,33438
59,33503
59,33523
59,33644
59,34111
59,34187
59,34274
59,34301
59,34391
59,34483
59,34487
59,34682
59,34994
59,35294
59,36022
59,36257
59,36268
59,36572
59,36766
59,36960
59,37629
59,38221
59,38299
59,38457
59,38597
59,38616
59,38681
59,39131
59,39716
59,39898
59,39978
59,40080
59,40550
59,40775
59,40777
59,40807
59,41361
59,41398
59,41525
59,41576
59,41633
59,42315
59,42711
59,42815
59,42922
59,42938
59,43032
59,43136
59,43286
59,43292
59,43465
59,43533
59,43598
59,43695
59,43741
59,44272
59,44276
59,44525
59,44557
59,44647
59,44728
59,45134
59,45327
59,45332
59,46019
59,46059
59,46101
59,46123
59,46321
59,46364
59,46604
59,46620
59,47101
59,47184
59,47248
59,47319
59,47538
59,47686
59,47875
59,47997
59,48218
59,48547
59,48779
59,48841
59,49105
59,49496
59,49507
60,87
60,177
60,332
60,552
60,843
60,968
60,1311
60,1416
60,1612
60,2048
60,2339
60,2569
60,3158
60,3212
60,4078
60,4151
60,4224
60,4234
60,4369
60,4928
60,5013
60,5121
60,5454
60,5488
60,5515
60,5651
60,5893
60,6517
60,6642
60,6994
60,7122
60,7381
60,7661
60,7880
60,8114
60,8172
60,8713
60,9977
60,10223
60,10228
60,10355
60,10423
60,10527
60,10667
60,10805
60,11401
60,11747
60,12037
60,12108
60,12854
60,13154
60,13327
60,13412
60,13466
60,13496
60,13978
60,14069
60,14169
60,14566
60,14591
60,14744
60,15148
60,15237
60,15653
60,15809
60,16322
60,16447
60,16476
60,16576
60,17147
60,17203
60,17226
60,17239
60,18249
60,18821
60,18860
60,19001
60,19040
60,19563
60,19588
60,19831
60,19984
60,20111
60,20369
60,21051
60,21483
60,22045
60,22306
60,22439
60,22505
60,22560
60,22823
60,23139
60,23210
60,23303
60,23350
60,23561
60,23667
60,23675
60,23720
60,23882
60,23933
60,24401
60,24443
60,24708
60,24743
60,24776
60,25345
60,25631
60,25652
60,25771
60,27126
60,27163
60,27436
60,27457
60,27569
60,27578
60,27588
60,27683
60,27723
60,27871
60,28095
60,28726
60,28843
60,29588
60,29795
60,30434
60,30461
60,30669
60,30927
60,31264
60,31347
60,31386
60,31542
60,32106
60,32288
60,32614
60,32839
60,32913
60,33078
60,33217
60,33222
60,33440
60,33441
60,33681
60,33719
60,33793
60,33931
60,34479
60,34650
60,35006
60,35700
60,35814
60,35836
60,36027
60,36066
60,36218
60,36338
60,36528
60,37500
60,37520
60,38703
60,38823
60,38897
60,38916
60,38945
60,39122
60,39177
60,39233
60,39498
60,39719
60,39871
60,40136
60,40332
60,40508
60,40690
60,40715
60,40954
60,41144
60,41543
60,42194
60,42207
60,42298
60,42551
60,42775
60,42876
60,43163
60,43198
60,43621
60,44119
60,44162
60,44172
60,44620
60,44733
60,44866
60,45718
60,45841
60,46116
60,46170
60,46280
60,46480
60,46555
60,46605
60,46962
60,47802
60,47832
60,47870
60,48596
60,48598
60,48627
60,49124
60,49206
60,49226
60,49831
61,558
61,980
61,1264
61,1506
61,1633
61,1696
61,1874
61,2015
61,2585
61,2656
61,3129
61,3396
61,3408
61,3487
61,3668
61,3671
61,4484
61,4894
61,5348
61,5844
61,5958
61,6180
61,6245
61,6532
61,6580
61,6938
61,7144
61,7630
61,7745
61,7907
61,8087
61,9145
61,9308
61,9628
61,9784
61,9844
61,10261
61,10639
61,10801
61,10833
61,11328
61,11394
61,11577
61,11874
61,12640
61,13300
61,14555
61,15214
61,15409
61,15488
61,15566
61,15825
61,16270
61,16340
61,16914
61,17667
61,17773
61,17904
61,18024
61,18196
61,18366
61,18367
61,18592
61,18669
61,18791
61,19018
61,19135
61,19725
61,19806
61,20406
61,20698
61,20883
61,20904
61,22114
61,22143
61,22190
61,22499
61,23081
61,23212
61,23314
61,23746
61,23751
61,23809
61,23866
61,24926
61,25589
61,25745
61,25910
61,26013
61,26292
61,26450
61,26874
61,27151
61,27243
61,27495
61,27560
61,27676
61,27952
61,27974
61,28209
61,28215
61,28406
61,28488
61,28523
61,28674
61,29078
61,29493
61,29632
61,29718
61,30667
61,30721
61,30911
61,31278
61,31482
61,31760
61,31834
61,32053
61,32526
61,32562
61,33380
61,34063
61,34371
61,34402
61,35926
61,36215
61,36246
61,36857
61,37309
61,37403
61,38099
61,38707
61,39323
61,39664
61,39764
61,39996
61,40103
61,40569
61,41391
61,42087
61,42094
61,42801
61,42963
61,43246
61,43360
61,43824
61,44095
61,44239
61,44569
61,44664
61,45460
61,45836
61,46433
61,47007
61,47014
61,47036
61,47646
61,47663
61,48465
61,48647
61,49231
61,49372
61,49490
61,49522
62,661
62,1123
62,1642
62,1708
62,2388
62,2687
62,3755
62,5103
62,5382
62,6308
62,6425
62,6626
62,6856
62,9295
62,9298
62,10504
62,10592
62,11268
62,11307
62,12325
62,12713
62,13235
62,13818
62,14767
62,15318
62,16017
62,16124
62,17600
62,19760
62,19856
62,20150
62,20395
62,21369
62,22151
62,23017
62,23266
62,23288
62,23623
62,25015
62,25109
62,26293
62,26972
62,27182
62,27941
62,28816
62,29836
62,30029
62,30208
62,31442
62,31506
62,31746
62,34856
62,35596
62,36000
62,36008
62,36814
62,36840
62,37130
62,41396
62,43899
62,44819
62,46685
62,46764
62,47905
63,824
63,891
63,1502
63,1615
63,1642
63,2326
63,2476
63,2635
63,2876
63,2943
63,3304
63,3825
63,4282
63,4491
63,4577
63,4719
63,4969
63,5059
63,5064
63,5186
63,5263
63,5385
63,5544
63,5633
63,6057
63,6482
63,7512
63,7654
63,7697
63,8435
63,8456
63,8858
63,9560
63,10621
63,10771
63,10794
63,10885
63,11041
63,11066
63,12579
63,13326
63,13405
63,14079
63,14119
63,14133
63,14161
63,14645
63,14852
63,15318
63,15470
63,15531
63,15647
63,16209
63,16502
63,16557
63,16675
63,17523
63,17565
63,17614
63,17699
63,17734
63,17981
63,18101
63,18511
63,18792
63,18803
63,18938
63,19470
63,19589
63,20660
63,21088
63,21243
63,21310
63,21454
63,21499
63,21598
63,21719
63,21934
63,22244
63,22558
63,22619
63,22629
63,22641
63,23266
63,23503
63,23681
63,23733
63,23737
63,23996
63,24959
63,25135
63,25369
63,25720
63,26026
63,26028
63,26340
63,26907
63,27488
63,27558
63,27587
63,27591
63,28971
63,29128
63,29150
63,29163
63,29178
63,29746
63,29750
63,30369
63,31244
63,31824
63,31894
63,32751
63,32830
63,33351
63,33670
63,33909
63,34209
63,34241
63,34311
63,34372
63,34620
63,34666
63,34856
63,35313
63,35425
63,35441
63,35536
63,35922
63,36069
63,36685
63,37469
63,37505
63,37567
63,38060
63,38156
63,38291
63,38594
63,38762
63,38978
63,39172
63,39513
63,39701
63,39709
63,39763
63,40127
63,40224
63,40465
63,40553
63,40593
63,40752
63,41567
63,42132
63,42320
63,42951
63,43285
63,43628
63,43683
63,43897
63,44218
63,44772
63,44941
63,45906
63,45988
63,46009
63,46245
63,46351
63,46744
63,46807
63,46824
63,47304
63,47461
63,47582
63,47624
63,47728
63,47986
63,48188
63,48246
63,48382
63,48537
64,210
64,568
64,574
64,813
64,1188
64,1218
64,1664
64,2056
64,2564
64,3109
64,3817
64,3912
64,4169
64,4181
64,4185
64,4317
64,6021
64,6101
64,6768
64,6855
64,6934
64,7479
64,7734
64,7874
64,7893
64,8103
64,8427
64,8459
64,8460
64,8504
64,8574
64,8685
64,8787
64,8873
64,9042
64,9451
64,9688
64,11140
64,11433
64,11855
64,11904
64,12092
64,12370
64,12415
64,12602
64,12665
64,12873
64,13179
64,13350
64,13942
64,14150
64,14573
64,15182
64,15291
64,15299
64,15418
64,15708
64,15861
64,16160
64,16229
64,16298
64,16451
64,17534
64,18148
64,18332
64,18441
64,18569
64,18724
64,19226
64,19608
64,19963
64,20030
64,20125
64,20135
64,20200
64,20326
64,20512
64,20704
64,21596
64,21688
64,21836
64,21915
64,22265
64,22529
64,22677
64,22685
64,22868
64,23402
64,23658
64,23798
64,23872
64,24208
64,24231
64,24268
64,24499
64,24593
64,24827
64,25097
64,25248
64,25309
64,25505
64,25755
64,25942
64,26014
64,26399
64,26660
64,27536
64,27879
64,28086
64,28382
64,28431
64,28851
64,28897
64,29048
64,29094
64,29271
64,29482
64,29759
64,29996
64,30174
64,30516
64,31233
64,31352
64,31423
64,31535
64,32109
64,32214
64,32721
64,33472
64,33775
64,34491
64,34699
64,34892
64,35339
64,35390
64,35399
64,35575
64,36714
64,36737
64,36901
64,36974
64,37132
64,37213
64,37596
64,37626
64,38371
64,38792
64,38814
64,39019
64,39091
64,39112
64,39239
64,39319
64,39627
64,39931
64,40663
64,40756
64,40821
64,40887
64,41320
64,41583
64,41702
64,41891
64,42035
64,42085
64,42244
64,42269
64,43673
64,43740
64,43951
64,43953
64,44131
64,44203
64,44379
64,44834
64,45408
64,45565
64,45625
64,45989
64,46005
64,46836
64,47275
64,47391
64,48101
64,49084
64,49172
64,49843
65,1775
65,3836
65,6400
65,24800
65,29970
65,31213
66,75
66,159
66,246
66,249
66,323
66,974
66,1152
66,1209
66,1765
66,2596
66,2614
66,3076
66,3113
66,3124
66,3203
66,3708
66,3742
66,4029
66,4055
66,4366
66,4637
66,4892
66,5240
66,5643
66,5884
66,5897
66,5993
66,6241
66,6283
66,6481
66,6563
66,6709
66,6727
66,6980
66,7150
66,7155
66,7187
66,7194
66,7245
66,7301
66,7467
66,7691
66,7700
66,7799
66,8488
66,8538
66,8563
66,8877
66,8986
66,9086
66,9447
66,9487
66,9513
66,9718
66,10054
66,10080
66,10262
66,10348
66,10661
66,11075
66,11248
66,11320
66,11350
66,11466
66,11511
66,11699
66,11815
66,11913
66,12347
66,12525
66,12593
66,12800
66,12876
66,13122
66,13625
66,13696
66,13766
66,13958
66,14219
66,14239
66,14451
66,14463
66,14650
66,14652
66,14868
66,15219
66,15297
66,15399
66,15723
66,16055
66,16258
66,16570
66,16709
66,16718
66,16724
66,16735
66,16815
66,16826
66,16871
66,16879
66,16996
66,17275
66,17306
66,17369
66,17675
66,18248
66,18377
66,18512
66,18600
66,19163
66,19355
66,19395
66,19450
66,19872
66,20040
66,20324
66,20474
66,20589
66,20677
66,20815
66,21942
66,21992
66,22074
66,22159
66,22285
66,22491
66,22635
66,22702
66,22878
66,22898
66,22934
66,23143
66,23219
66,23271
66,23316
66,23729
66,23738
66,23913
66,25359
66,26145
66,26512
66,26916
66,26948
66,26950
66,27475
66,27518
66,27577
66,28155
66,28243
66,28266
66,28274
66,28322
66,28331
66,28381
66,28835
66,28990
66,29353
66,29368
66,29833
66,29983
66,29986
66,30303
66,30527
66,30598
66,30622
66,31043
66,31055
66,31303
66,31603
66,31832
66,31930
66,32340
66,32486
66,32494
66,32553
66,32665
66,33003
66,33040
66,33135
66,33149
66,33284
66,33302
66,33547
66,33828
66,33908
66,34001
66,34623
66,34652
66,34754
66,34763
66,34789
66,34813
66,34867
66,34995
66,35000
66,35097
66,35164
66,35180
66,35566
66,35607
66,35633
66,35776
66,35966
66,36016
66,36083
66,36470
66,36512
66,36611
66,36647
66,36860
66,36912
66,36979
66,37518
66,37611
66,37620
66,37665
66,37676
66,38088
66,38198
66,38241
66,38358
66,38392
66,39362
66,39683
66,39703
66,39824
66,40067
66,40099
66,40484
66,40511
66,40533
66,40673
66,40979
66,41559
66,41772
66,41801
66,42169
66,42644
66,43293
66,43443
66,43515
66,43701
66,43993
66,44247
66,44450
66,44581
66,44640
66,44882
66,45056
66,45149
66,45163
66,45196
66,45285
66,45759
66,45852
66,46145
66,46276
66,46296
66,46315
66,46363
66,46603
66,46651
66,46862
66,46913
66,46924
66,47062
66,47124
66,47389
66,47540
66,47602
66,48042
66,48204
66,48621
66,48658
66,49309
66,49329
66,49338
66,49364
66,49656
66,49964
67,238
67,295
67,334
67,468
67,810
67,828
67,1047
67,1205
67,1251
67,1709
67,1845
67,2224
67,2560
67,2807
67,2820
67,2909
67,3013
67,3279
67,3380
67,3521
67,3793
67,3901
67,3985
67,4003
67,4100
67,4122
67,4498
67,4501
67,4970
67,5061
67,5391
67,5399
67,6070
67,6206
67,6264
67,6295
67,6483
67,6605
67,6812
67,6972
67,7383
67,7719
67,7737
67,8232
67,8279
67,8449
67,8494
67,8989
67,9015
67,9022
67,9217
67,9235
67,9392
67,9959
67,10388
67,10752
67,10859
67,11179
67,11236
67,11262
67,11265
67,11641
67,11661
67,11690
67,11882
67,12044
67,12165
67,12330
67,12752
67,13126
67,13239
67,13410
67,13451
67,13644
67,13674
67,14290
67,14357
67,14521
67,14556
67,14617
67,15070
67,15176
67,15759
67,15826
67,15927
67,15940
67,16230
67,16256
67,16271
67,16294
67,16627
67,16648
67,16693
67,16774
67,17027
67,17031
67,17818
67,17833
67,18584
67,19055
67,19138
67,19148
67,19431
67,19558
67,19703
67,19769
67,19924
67,20117
67,20478
67,20720
67,20848
67,21035
67,21137
67,21353
67,21403
67,21534
67,21896
67,22157
67,22370
67,22849
67,22902
67,22991
67,23004
67,23012
67,23127
67,23236
67,23330
67,23607
67,23934
67,23986
67,24064
67,24072
67,24127
67,24203
67,24356
67,24481
67,24798
67,24943
67,25433
67,25527
67,26104
67,26763
67,27042
67,27128
67,27134
67,27357
67,27571
67,27818
67,28227
67,28282
67,28380
67,28527
67,28772
67,28884
67,28915
67,29216
67,29243
67,29373
67,29612
67,29620
67,29992
67,30016
67,30134
67,30181
67,30558
67,30610
67,30644
67,30649
67,30892
67,30925
67,31121
67,31368
67,31474
67,31786
67,31806
67,31880
67,31982
67,32081
67,32108
67,33359
67,33714
67,33784
67,33980
67,34222
67,34478
67,34686
67,34787
67,34888
67,35034
67,35198
67,35205
67,35419
67,35603
67,35611
67,35635
67,35755
67,35975
67,36174
67,36633
67,36785
67,37291
67,37327
67,37407
67,37412
67,37582
67,37696
67,37760
67,37943
67,38325
67,38446
67,38634
67,38655
67,38822
67,39199
67,39237
67,39310
67,39336
67,39835
67,39966
67,39992
67,40180
67,40514
67,40531
67,40578
67,40591
67,40836
67,40962
67,41382
67,41475
67,41664
67,41793
67,42012
67,42296
67,42496
67,42753
67,42887
67,43173
67,43538
67,43684
67,43787
67,43878
67,43909
67,44207
67,44411
67,44732
67,44906
67,44958
67,45048
67,45338
67,45403
67,45621
67,45746
67,46083
67,46327
67,46412
67,46675
67,46776
67,46869
67,46955
67,47105
67,47544
67,47913
67,47917
67,47964
67,48104
67,48199
67,48709
67,48894
67,49107
67,49108
67,49162
67,49601
67,49767
68,147
68,231
68,370
68,426
68,588
68,1304
68,1347
68,1671
68,1826
68,1873
68,2095
68,2152
68,3173
68,3625
68,3631
68,3666
68,4070
68,4208
68,4436
68,4873
68,5285
68,6955
68,7041
68,7452
68,7503
68,7892
68,7974
68,8251
68,8570
68,9203
68,9289
68,9345
68,9770
68,10167
68,11168
68,11397
68,11507
68,11591
68,11644
68,11758
68,12304
68,12750
68,13395
68,13505
68,13640
68,13784
68,14677
68,15066
68,15242
68,15352
68,15474
68,15819
68,16141
68,16658
68,16872
68,17085
68,17390
68,17621
68,17938
68,17976
68,18003
68,18019
68,18304
68,18740
68,19457
68,19870
68,20761
68,20846
68,21034
68,21039
68,21279
68,22129
68,22819
68,23152
68,23209
68,23601
68,23780
68,23917
68,24961
68,24962
68,25034
68,25867
68,25922
68,26539
68,26707
68,26773
68,27408
68,27549
68,27653
68,27703
68,27956
68,28193
68,28575
68,28769
68,28896
68,30294
68,30432
68,31136
68,31152
68,31569
68,32421
68,32805
68,33013
68,33272
68,33835
68,33876
68,33945
68,34102
68,34202
68,34496
68,34625
68,34964
68,35008
68,35529
68,35593
68,35749
68,35810
68,36087
68,36538
68,36638
68,36699
68,36841
68,36875
68,37269
68,37494
68,38152
68,38701
68,38830
68,38849
68,38947
68,39477
68,39976
68,40207
68,40629
68,40732
68,40786
68,40939
68,40940
68,41260
68,41937
68,41942
68,42039
68,42455
68,42856
68,43050
68,43356
68,43573
68,43610
68,44489
68,44902
68,45272
68,45287
68,45533
68,45731
68,45778
68,45928
68,45970
68,46463
68,47357
68,47460
68,48531
68,49061
68,49182
68,49256
68,49657
68,49864
68,49951
69,19
69,293
69,939
69,1358
69,1391
69,1714
69,2146
69,2189
69,2195
69,2396
69,3067
69,3223
69,3679
69,3999
69,4028
69,4274
69,4283
69,4458
69,5248
69,5465
69,5559
69,6697
69,7425
69,7982
69,8398
69,8868
69,9347
69,9582
69,9872
69,9970
69,10250
69,10498
69,10871
69,10880
69,11287
69,11458
69,11539
69,11631
69,11649
69,11814
69,11908
69,12059
69,12064
69,12154
69,12574
69,12769
69,12856
69,13421
69,13733
69,14268
69,14476
69,14551
69,15107
69,15556
69,15619
69,16569
69,16721
69,16877
69,17156
69,18132
69,18810
69,18897
69,19181
69,19527
69,19660
69,20980
69,21061
69,21298
69,21501
69,22111
69,23349
69,23367
69,23991
69,24275
69,24930
69,25264
69,25840
69,25845
69,26360
69,26386
69,26400
69,26473
69,26486
69,26669
69,26930
69,26949
69,26968
69,27119
69,27362
69,27449
69,27675
69,27785
69,27791
69,27884
69,28325
69,28619
69,28748
69,28991
69,29231
69,29802
69,29860
69,30005
69,30098
69,30235
69,30285
69,30336
69,30485
69,30761
69,31013
69,31677
69,31710
69,32139
69,33299
69,33579
69,33971
69,34393
69,34707
69,35045
69,35290
69,35342
69,35443
69,35467
69,36100
69,36309
69,37636
69,38745
69,38950
69,39061
69,39450
69,39460
69,40302
69,40315
69,40435
69,40575
69,41512
69,42235
69,42288
69,42495
69,42709
69,42828
69,43412
69,43555
69,44114
69,45068
69,45080
69,45112
69,45115
69,45417
69,45920
69,48196
69,48291
69,48952
69,49266
69,49575
69,49595
70,140
70,219
70,244
70,857
70,1477
70,1534
70,1634
70,1817
70,2652
70,3107
70,3525
70,3547
70,3747
70,3799
70,4117
70,4472
70,4603
70,4708
70,4762
70,4941
70,5771
70,6235
70,6336
70,7075
70,7086
70,7401
70,7659
70,7815
70,7872
70,9078
70,9515
70,10893
70,13984
70,14244
70,14441
70,14519
70,14561
70,15016
70,15445
70,15906
70,16079
70,16211
70,16265
70,17276
70,17345
70,17482
70,18617
70,18773
70,18962
70,19092
70,20347
70,20401
